quarter,time,score,team,description
4,7:10.0,113-97,Clippers,LA Clippers full timeout
4,7:10.0,113-97,76ers,J. Embiid enters the game for A. Bona
4,7:10.0,113-97,Clippers,J. Collins enters the game for N. Batum
4,7:10.0,113-97,Clippers,K. Dunn enters the game for B. Lopez
4,6:54.0,113-100,Clippers,K. Leonard makes 3-pt jump shot from 27 ft (assist by K. Dunn)
4,6:24.0,115-100,76ers,J. Embiid makes 2-pt jump shot from 12 ft (assist by T. Maxey)
4,6:03.0,115-100,Clippers,Shooting foul by J. Embiid (drawn by J. Miller)
4,6:03.0,115-101,Clippers,J. Miller makes free throw 1 of 2
4,6:03.0,115-102,Clippers,J. Miller makes free throw 2 of 2
4,5:46.0,115-102,76ers,J. Embiid misses 2-pt hook shot from 8 ft
4,5:43.0,115-102,Clippers,Defensive rebound by I. Zubac
4,5:36.0,115-102,Clippers,J. Collins misses 2-pt layup from 3 ft
4,5:34.0,115-102,76ers,Defensive rebound by D. Barlow
4,5:21.0,115-102,76ers,Turnover by J. Embiid (bad pass; steal by K. Leonard)
4,5:19.0,115-104,Clippers,K. Leonard makes 2-pt dunk from 1 ft
4,4:56.0,117-104,76ers,J. Embiid makes 2-pt jump shot from 12 ft (assist by Q. Grimes)
4,4:42.0,117-104,Clippers,Shooting foul by K. Oubre (drawn by K. Leonard)
4,4:42.0,117-104,Clippers,K. Leonard misses free throw 1 of 2
4,4:42.0,117-104,Clippers,Offensive rebound by Team
4,4:42.0,117-104,Clippers,K. Leonard misses free throw 2 of 2
4,4:39.0,117-104,76ers,Defensive rebound by J. Embiid
4,4:25.0,120-104,76ers,T. Maxey makes 3-pt jump shot from 26 ft
4,4:24.0,120-104,Clippers,LA Clippers full timeout
4,4:24.0,120-104,Clippers,K. Brown enters the game for J. Collins
4,4:24.0,120-104,Clippers,C. Christie enters the game for K. Dunn
4,4:24.0,120-104,Clippers,Y. Konan Niederhäuser enters the game for K. Leonard
4,4:24.0,120-104,Clippers,K. Sanders enters the game for I. Zubac
4,4:10.0,120-104,Clippers,Turnover by Y. Konan Niederhäuser (bad pass)
4,3:54.0,120-104,76ers,T. Maxey misses 3-pt jump shot from 29 ft
4,3:52.0,120-104,Clippers,Defensive rebound by Y. Konan Niederhäuser
4,3:36.0,120-106,Clippers,J. Miller makes 2-pt jump shot from 19 ft
4,3:17.0,120-106,76ers,Philadelphia full timeout
4,3:17.0,120-106,76ers,Philadelphia full timeout
4,3:17.0,120-106,76ers,A. Bona enters the game for J. Embiid
4,3:17.0,120-106,76ers,J. McCain enters the game for T. Maxey
4,3:17.0,120-106,76ers,T. Watford enters the game for K. Oubre
4,3:04.0,122-106,76ers,T. Watford makes 2-pt hook shot from 9 ft (assist by Q. Grimes)
4,2:51.0,122-108,Clippers,C. Christie makes 2-pt layup from 1 ft (assist by K. Sanders)
4,2:30.0,122-108,76ers,Q. Grimes misses 3-pt jump shot from 27 ft
4,2:24.0,122-108,Clippers,Defensive rebound by K. Brown
4,2:19.0,122-108,Clippers,Personal foul by T. Watford (drawn by K. Sanders)
4,2:19.0,122-108,Clippers,K. Sanders misses free throw 1 of 2
4,2:19.0,122-108,Clippers,Offensive rebound by Team
4,2:19.0,122-108,76ers,J. Walker enters the game for D. Barlow
4,2:19.0,122-109,Clippers,K. Sanders makes free throw 2 of 2
4,2:02.0,122-109,76ers,T. Watford misses 3-pt jump shot from 27 ft
4,1:57.0,122-109,76ers,Offensive rebound by A. Bona
4,1:51.0,122-109,76ers,J. Walker misses 2-pt jump shot from 5 ft
4,1:48.0,122-109,Clippers,Defensive rebound by Y. Konan Niederhäuser
4,1:29.0,122-111,Clippers,J. Miller makes 2-pt jump shot from 14 ft
4,1:16.0,124-111,76ers,Q. Grimes makes 2-pt layup from 6 ft (assist by J. McCain)
4,1:01.0,124-113,Clippers,K. Sanders makes 2-pt jump shot from 14 ft
4,0:51.0,124-113,76ers,Shooting foul by Y. Konan Niederhäuser (drawn by Q. Grimes)
4,0:51.0,125-113,76ers,Q. Grimes makes free throw 1 of 2
4,0:51.0,126-113,76ers,Q. Grimes makes free throw 2 of 2
4,0:36.0,126-113,Clippers,K. Sanders misses 2-pt layup from 5 ft (block by A. Bona)
4,0:35.0,126-113,76ers,Defensive rebound by J. Walker
4,0:30.0,128-113,76ers,Q. Grimes makes 2-pt layup from 4 ft (assist by J. Walker)
4,0:30.0,128-113,Clippers,Violation by Team (def goaltending)
4,0:16.0,128-113,Clippers,K. Brown misses 3-pt jump shot from 23 ft
4,0:11.0,128-113,76ers,Defensive rebound by T. Watford
