quarter,time,score,team,description
1,4:13.0,22-19,76ers,V. Edgecombe misses 3-pt jump shot from 28 ft
1,4:10.0,22-19,76ers,Offensive rebound by T. Maxey
1,4:06.0,22-19,76ers,J. Embiid misses 3-pt jump shot from 27 ft
1,4:03.0,22-19,Rockets,Defensive rebound by T. Eason
1,3:51.0,22-19,Rockets,T. Eason misses 3-pt jump shot from 25 ft (block by K. Oubre)
1,3:50.0,22-19,Rockets,Offensive rebound by Team
1,3:50.0,22-19,Rockets,D. Finney-Smith enters the game for J. Smith
1,3:44.0,22-19,Rockets,K. Durant misses 2-pt jump shot from 19 ft
1,3:40.0,22-19,76ers,Defensive rebound by V. Edgecombe
1,3:37.0,22-22,76ers,T. Maxey makes 3-pt jump shot from 27 ft (assist by V. Edgecombe)
1,3:12.0,24-22,Rockets,K. Durant makes 2-pt jump shot from 19 ft
1,2:44.0,24-24,76ers,J. Embiid makes 2-pt jump shot from 16 ft (assist by T. Maxey)
1,2:22.0,27-24,Rockets,J. Okogie makes 3-pt jump shot from 23 ft (assist by A. Şengün)
1,2:01.0,27-24,76ers,T. Maxey misses 3-pt jump shot from 27 ft
1,1:57.0,27-24,76ers,Offensive rebound by D. Barlow
1,1:55.0,27-26,76ers,T. Maxey makes 2-pt layup from 3 ft (assist by D. Barlow)
1,1:54.0,27-26,Rockets,Houston full timeout
1,1:54.0,27-26,Rockets,C. Capela enters the game for K. Durant
1,1:54.0,27-26,Rockets,R. Sheppard enters the game for J. Okogie
1,1:54.0,27-26,Rockets,A. Thompson enters the game for A. Şengün
1,1:54.0,27-26,76ers,A. Bona enters the game for V. Edgecombe
1,1:54.0,27-26,76ers,Q. Grimes enters the game for J. Embiid
1,1:37.0,30-26,Rockets,D. Finney-Smith makes 3-pt jump shot from 26 ft (assist by R. Sheppard)
1,1:19.0,30-29,76ers,D. Barlow makes 3-pt jump shot from 23 ft (assist by K. Oubre)
1,1:05.0,33-29,Rockets,T. Eason makes 3-pt jump shot from 26 ft (assist by A. Thompson)
1,0:50.0,33-29,76ers,T. Maxey misses 3-pt jump shot from 26 ft
1,0:49.0,33-29,76ers,Offensive rebound by D. Barlow
1,0:44.0,33-29,76ers,Turnover by D. Barlow (lost ball; steal by T. Eason)
1,0:36.0,33-29,Rockets,Shooting foul by A. Bona (drawn by A. Thompson)
1,0:36.0,34-29,Rockets,A. Thompson makes free throw 1 of 2
1,0:36.0,34-29,Rockets,A. Thompson misses free throw 2 of 2
1,0:34.0,34-29,76ers,Defensive rebound by A. Bona
1,0:20.0,34-32,76ers,K. Oubre makes 3-pt jump shot from 26 ft (assist by A. Bona)
1,0:01.0,34-32,Rockets,T. Eason misses 2-pt jump shot from 14 ft
1,0:01.0,34-32,Rockets,Offensive rebound by Team
2,11:50.0,34-32,Rockets,Turnover by R. Sheppard (dbl dribble)
2,11:36.0,34-32,76ers,Shooting foul by D. Finney-Smith (drawn by J. Embiid)
2,11:36.0,34-33,76ers,J. Embiid makes free throw 1 of 2
2,11:36.0,34-34,76ers,J. Embiid makes free throw 2 of 2
2,11:23.0,36-34,Rockets,K. Durant makes 2-pt jump shot from 19 ft (assist by R. Sheppard)
2,11:23.0,36-34,Rockets,Shooting foul by D. Barlow (drawn by K. Durant)
2,11:23.0,37-34,Rockets,K. Durant makes free throw 1 of 1
2,10:57.0,37-34,76ers,Offensive foul by P. George (drawn by D. Finney-Smith)
2,10:57.0,37-34,76ers,Turnover by P. George (offensive foul)
2,10:44.0,37-34,Rockets,C. Capela misses 2-pt hook shot from 13 ft
2,10:42.0,37-34,76ers,Defensive rebound by J. Embiid
2,10:39.0,37-34,76ers,V. Edgecombe misses 3-pt jump shot from 26 ft
2,10:35.0,37-34,Rockets,Defensive rebound by C. Capela
2,10:29.0,37-34,Rockets,Turnover by R. Sheppard (bad pass; steal by V. Edgecombe)
2,10:24.0,37-34,76ers,Q. Grimes misses 3-pt jump shot from 25 ft
2,10:21.0,37-34,Rockets,Defensive rebound by C. Capela
2,10:12.0,37-34,Rockets,D. Finney-Smith misses 3-pt jump shot from 24 ft
2,10:10.0,37-34,76ers,Defensive rebound by J. Embiid
2,10:01.0,37-36,76ers,D. Barlow makes 2-pt layup from 3 ft
2,9:46.0,37-36,Rockets,R. Sheppard misses 2-pt layup from 3 ft
2,9:42.0,37-36,Rockets,Offensive rebound by C. Capela
2,9:42.0,37-36,Rockets,C. Capela misses 2-pt layup at rim
2,9:39.0,37-36,Rockets,Offensive rebound by C. Capela
2,9:39.0,37-36,Rockets,C. Capela misses 2-pt layup at rim
2,9:39.0,37-36,76ers,Defensive rebound by J. Embiid
2,9:34.0,37-36,76ers,D. Barlow misses 2-pt layup from 1 ft
2,9:32.0,37-36,Rockets,Defensive rebound by D. Finney-Smith
2,9:18.0,37-36,Rockets,R. Sheppard misses 3-pt jump shot from 26 ft
2,9:16.0,37-36,Rockets,Offensive rebound by Team
2,9:16.0,37-36,76ers,Loose ball foul by D. Barlow (drawn by C. Capela)
2,9:16.0,37-36,Rockets,J. Smith enters the game for D. Finney-Smith
2,9:16.0,37-36,76ers,T. Watford enters the game for P. George
2,9:05.0,37-36,Rockets,Turnover by K. Durant (bad pass; steal by D. Barlow)
2,8:58.0,37-36,76ers,Turnover by Q. Grimes (lost ball; steal by R. Sheppard)
2,8:54.0,37-36,Rockets,Turnover by K. Durant (bad pass; steal by Q. Grimes)
2,8:45.0,37-38,76ers,J. Embiid makes 2-pt layup from 2 ft (assist by Q. Grimes)
2,8:24.0,39-38,Rockets,K. Durant makes 2-pt jump shot from 17 ft (assist by R. Sheppard)
2,8:13.0,39-38,76ers,Shooting foul by A. Thompson (drawn by J. Embiid)
2,8:13.0,39-39,76ers,J. Embiid makes free throw 1 of 3
2,8:13.0,39-40,76ers,J. Embiid makes free throw 2 of 3
2,8:13.0,39-40,Rockets,A. Şengün enters the game for C. Capela
2,8:13.0,39-41,76ers,J. Embiid makes free throw 3 of 3
2,8:01.0,39-41,Rockets,A. Thompson misses 2-pt jump shot from 8 ft
2,7:59.0,39-41,76ers,Defensive rebound by T. Watford
2,7:54.0,39-43,76ers,Q. Grimes makes 2-pt dunk from 1 ft (assist by T. Watford)
2,7:54.0,39-43,76ers,Shooting foul by R. Sheppard (drawn by Q. Grimes)
2,7:54.0,39-44,76ers,Q. Grimes makes free throw 1 of 1
2,7:44.0,42-44,Rockets,R. Sheppard makes 3-pt jump shot from 28 ft (assist by J. Smith)
2,7:26.0,42-44,76ers,Turnover by J. Embiid (bad pass; steal by A. Şengün)
2,7:20.0,44-44,Rockets,A. Şengün makes 2-pt layup from 2 ft (assist by K. Durant)
2,7:20.0,44-44,Rockets,Shooting foul by Q. Grimes (drawn by A. Şengün)
2,7:20.0,44-44,Rockets,T. Eason enters the game for A. Thompson
2,7:20.0,44-44,Rockets,A. Şengün misses free throw 1 of 1
2,7:19.0,44-44,76ers,Defensive rebound by T. Watford
2,7:08.0,44-44,76ers,T. Watford misses 2-pt layup from 2 ft (block by A. Şengün)
2,7:04.0,44-44,Rockets,Defensive rebound by A. Şengün
2,6:59.0,44-44,Rockets,J. Smith misses 3-pt jump shot from 22 ft
2,6:55.0,44-44,76ers,Defensive rebound by J. Embiid
2,6:51.0,44-46,76ers,V. Edgecombe makes 2-pt layup from 2 ft (assist by J. Embiid)
2,6:35.0,44-46,Rockets,R. Sheppard misses 3-pt jump shot from 27 ft
2,6:33.0,44-46,76ers,Defensive rebound by J. Embiid
2,6:27.0,44-48,76ers,D. Barlow makes 2-pt dunk from 1 ft (assist by T. Watford)
2,6:12.0,46-48,Rockets,K. Durant makes 2-pt jump shot from 13 ft
2,5:57.0,46-48,76ers,J. Embiid misses 2-pt jump shot from 18 ft
2,5:56.0,46-48,Rockets,Defensive rebound by A. Şengün
2,5:48.0,46-48,Rockets,R. Sheppard misses 2-pt layup from 3 ft
2,5:46.0,46-48,Rockets,Offensive rebound by R. Sheppard
2,5:45.0,46-48,Rockets,T. Eason misses 3-pt jump shot from 28 ft
2,5:43.0,46-48,Rockets,Offensive rebound by T. Eason
2,5:41.0,46-48,Rockets,Personal foul by V. Edgecombe (drawn by T. Eason)
2,5:41.0,46-48,76ers,Philadelphia full timeout
2,5:41.0,46-48,Rockets,J. Okogie enters the game for K. Durant
2,5:41.0,46-48,Rockets,A. Thompson enters the game for R. Sheppard
2,5:41.0,46-48,76ers,A. Bona enters the game for D. Barlow
2,5:41.0,46-48,76ers,T. Maxey enters the game for V. Edgecombe
2,5:41.0,46-48,76ers,K. Oubre enters the game for J. Embiid
2,5:28.0,46-48,Rockets,A. Şengün misses 2-pt jump shot from 16 ft
2,5:25.0,46-48,Rockets,Offensive rebound by A. Thompson
2,5:24.0,49-48,Rockets,J. Okogie makes 3-pt jump shot from 27 ft (assist by A. Thompson)
2,5:06.0,49-50,76ers,T. Watford makes 2-pt jump shot from 13 ft (assist by Q. Grimes)
2,4:49.0,49-50,Rockets,Turnover by J. Okogie (out of bounds lost ball)
2,4:34.0,49-50,76ers,Turnover by T. Maxey (lost ball; steal by A. Thompson)
2,4:29.0,51-50,Rockets,A. Thompson makes 2-pt dunk from 4 ft
2,4:10.0,51-50,76ers,K. Oubre misses 2-pt jump shot from 13 ft
2,4:10.0,51-50,Rockets,Defensive rebound by A. Şengün
2,3:54.0,51-50,Rockets,J. Okogie misses 2-pt layup from 3 ft (block by T. Watford)
2,3:53.0,51-50,Rockets,Offensive rebound by Team
2,3:46.0,51-50,Rockets,Personal foul by A. Bona (drawn by A. Şengün)
2,3:46.0,52-50,Rockets,A. Şengün makes free throw 1 of 2
2,3:46.0,52-50,Rockets,A. Şengün misses free throw 2 of 2
2,3:44.0,52-50,Rockets,Offensive rebound by A. Şengün
2,3:40.0,54-50,Rockets,T. Eason makes 2-pt layup from 4 ft (assist by A. Şengün)
2,3:30.0,54-52,76ers,K. Oubre makes 2-pt jump shot from 4 ft (assist by T. Watford)
2,3:17.0,56-52,Rockets,A. Thompson makes 2-pt dunk from 2 ft
2,3:02.0,56-52,76ers,Shooting foul by A. Şengün (drawn by A. Bona)
2,3:02.0,56-52,76ers,A. Bona misses free throw 1 of 2
2,3:02.0,56-52,76ers,Offensive rebound by Team
2,3:02.0,56-52,Rockets,K. Durant enters the game for J. Okogie
2,3:02.0,56-52,76ers,V. Edgecombe enters the game for Q. Grimes
2,3:02.0,56-53,76ers,A. Bona makes free throw 2 of 2
2,2:49.0,56-53,Rockets,Personal foul by K. Oubre (drawn by K. Durant)
2,2:49.0,56-53,Rockets,Houston full timeout
2,2:49.0,56-53,Rockets,Instant Replay (Request: Ruling Stands)
2,2:49.0,56-53,76ers,D. Barlow enters the game for A. Bona
2,2:49.0,56-53,76ers,J. Embiid enters the game for T. Watford
2,2:49.0,56-53,Rockets,Technical foul by K. Durant
2,2:49.0,56-54,76ers,T. Maxey makes technical free throw
2,2:49.0,57-54,Rockets,K. Durant makes free throw 1 of 2
2,2:49.0,58-54,Rockets,K. Durant makes free throw 2 of 2
2,2:34.0,58-54,76ers,Shooting foul by J. Smith (drawn by J. Embiid)
2,2:34.0,58-55,76ers,J. Embiid makes free throw 1 of 2
2,2:34.0,58-55,76ers,J. Embiid misses free throw 2 of 2
2,2:31.0,58-55,Rockets,Defensive rebound by T. Eason
2,2:17.0,58-55,Rockets,Turnover by K. Durant (bad pass; steal by T. Maxey)
2,2:05.0,58-57,76ers,T. Maxey makes 2-pt jump shot from 11 ft (assist by J. Embiid)
2,1:49.0,58-57,Rockets,J. Smith misses 3-pt jump shot from 25 ft
2,1:47.0,58-57,Rockets,Offensive rebound by Team
2,1:37.0,58-57,Rockets,A. Şengün misses 2-pt jump shot from 18 ft
2,1:35.0,58-57,76ers,Defensive rebound by D. Barlow
2,1:26.0,58-60,76ers,K. Oubre makes 3-pt jump shot from 25 ft (assist by T. Maxey)
2,1:04.0,58-60,Rockets,Turnover by K. Durant (lost ball; steal by D. Barlow)
2,1:00.0,58-62,76ers,T. Maxey makes 2-pt dunk from 1 ft (assist by V. Edgecombe)
2,0:48.0,60-62,Rockets,A. Şengün makes 2-pt layup from 1 ft
2,0:42.0,60-62,76ers,Personal foul by J. Smith (drawn by J. Embiid)
2,0:42.0,60-63,76ers,J. Embiid makes free throw 1 of 2
2,0:42.0,60-64,76ers,J. Embiid makes free throw 2 of 2
2,0:35.0,60-64,Rockets,Shooting foul by V. Edgecombe (drawn by A. Thompson)
2,0:35.0,60-64,Rockets,A. Thompson misses free throw 1 of 2
2,0:35.0,60-64,Rockets,Offensive rebound by Team
2,0:35.0,60-64,76ers,T. Watford enters the game for V. Edgecombe
2,0:35.0,61-64,Rockets,A. Thompson makes free throw 2 of 2
2,0:14.0,61-66,76ers,J. Embiid makes 2-pt jump shot from 13 ft (assist by T. Maxey)
2,0:05.0,61-66,Rockets,Turnover by K. Durant (bad pass; steal by T. Maxey)
2,0:02.0,61-68,76ers,T. Maxey makes 2-pt dunk from 2 ft
2,0:01.0,61-68,Rockets,Team misses heave shot
2,0:01.0,61-68,Rockets,Offensive rebound by Team
3,11:46.0,61-68,Rockets,Personal foul by K. Oubre (drawn by A. Şengün)
3,11:39.0,64-68,Rockets,K. Durant makes 3-pt jump shot from 27 ft (assist by A. Şengün)
3,11:18.0,64-70,76ers,T. Maxey makes 2-pt jump shot from 19 ft (assist by J. Embiid)
3,11:04.0,64-70,Rockets,A. Şengün misses 2-pt layup from 1 ft
3,11:01.0,64-70,76ers,Defensive rebound by J. Embiid
3,10:59.0,64-70,76ers,T. Maxey misses 3-pt jump shot from 27 ft
3,10:55.0,64-70,Rockets,Defensive rebound by A. Thompson
3,10:51.0,64-70,Rockets,A. Şengün misses 2-pt layup from 2 ft
3,10:48.0,64-70,Rockets,Offensive rebound by J. Okogie
3,10:46.0,67-70,Rockets,K. Durant makes 3-pt jump shot from 27 ft (assist by J. Okogie)
3,10:19.0,67-70,76ers,Turnover by V. Edgecombe (bad pass; steal by J. Okogie)
3,10:13.0,69-70,Rockets,A. Thompson makes 2-pt layup from 2 ft (assist by J. Okogie)
3,9:53.0,69-70,76ers,P. George misses 3-pt jump shot from 24 ft
3,9:50.0,69-70,Rockets,Defensive rebound by K. Durant
3,9:42.0,69-70,Rockets,Turnover by K. Durant (bad pass; steal by P. George)
3,9:36.0,69-73,76ers,T. Maxey makes 3-pt jump shot from 24 ft (assist by P. George)
3,9:15.0,69-73,Rockets,J. Smith misses 3-pt jump shot from 27 ft
3,9:14.0,69-73,Rockets,Offensive rebound by Team
3,9:07.0,69-73,Rockets,K. Durant misses 2-pt jump shot from 17 ft
3,9:04.0,69-73,76ers,Defensive rebound by J. Embiid
3,8:59.0,69-73,76ers,T. Maxey misses 2-pt jump shot from 15 ft (block by J. Okogie)
3,8:56.0,69-73,76ers,Offensive rebound by V. Edgecombe
3,8:51.0,69-75,76ers,J. Embiid makes 2-pt layup from 2 ft (assist by V. Edgecombe)
3,8:48.0,69-75,Rockets,Technical foul by I. Udoka
3,8:48.0,69-75,Rockets,Houston full timeout
3,8:48.0,69-76,76ers,J. Embiid makes technical free throw
3,8:28.0,69-76,Rockets,Shooting foul by V. Edgecombe (drawn by J. Smith)
3,8:28.0,70-76,Rockets,J. Smith makes free throw 1 of 2
3,8:28.0,71-76,Rockets,J. Smith makes free throw 2 of 2
3,8:09.0,71-78,76ers,K. Oubre makes 2-pt jump shot from 6 ft (assist by T. Maxey)
3,7:55.0,71-78,Rockets,A. Şengün misses 2-pt layup from 5 ft (block by J. Embiid)
3,7:54.0,71-78,Rockets,Offensive rebound by Team
3,7:54.0,71-78,76ers,Philadelphia full timeout
3,7:54.0,71-78,76ers,Instant Replay (Challenge: Ruling Stands)
3,7:54.0,71-78,76ers,D. Barlow enters the game for V. Edgecombe
3,7:35.0,74-78,Rockets,K. Durant makes 3-pt jump shot from 27 ft (assist by J. Smith)
3,7:17.0,74-80,76ers,T. Maxey makes 2-pt jump shot from 9 ft (assist by D. Barlow)
3,6:52.0,74-80,Rockets,A. Thompson misses 2-pt jump shot from 18 ft
3,6:48.0,74-80,76ers,Defensive rebound by J. Embiid
3,6:42.0,74-80,76ers,Turnover by J. Embiid (bad pass; steal by A. Thompson)
3,6:31.0,74-80,Rockets,J. Smith misses 3-pt jump shot from 23 ft
3,6:28.0,74-80,Rockets,Offensive rebound by A. Thompson
3,6:17.0,74-80,Rockets,Personal foul by J. Embiid (drawn by A. Şengün)
3,6:04.0,74-80,Rockets,K. Durant misses 2-pt jump shot from 19 ft
3,6:02.0,74-80,76ers,Defensive rebound by J. Embiid
3,6:02.0,74-80,76ers,Personal foul by A. Thompson (drawn by J. Embiid)
3,6:02.0,74-80,Rockets,T. Eason enters the game for A. Thompson
3,5:43.0,74-82,76ers,K. Oubre makes 2-pt dunk from 1 ft (assist by D. Barlow)
3,5:18.0,74-82,Rockets,Shooting foul by D. Barlow (drawn by A. Şengün)
3,5:18.0,75-82,Rockets,A. Şengün makes free throw 1 of 2
3,5:18.0,75-82,Rockets,A. Şengün misses free throw 2 of 2
3,5:17.0,75-82,Rockets,Offensive rebound by A. Şengün
3,5:16.0,77-82,Rockets,A. Şengün makes 2-pt dunk from 2 ft
3,4:50.0,77-82,76ers,Turnover by T. Maxey (bad pass; steal by A. Şengün)
3,4:33.0,79-82,Rockets,J. Smith makes 2-pt dunk from 1 ft (assist by A. Şengün)
3,4:13.0,79-82,76ers,Shooting foul by T. Eason (drawn by J. Embiid)
3,4:13.0,79-83,76ers,J. Embiid makes free throw 1 of 2
3,4:13.0,79-83,Rockets,D. Finney-Smith enters the game for J. Okogie
3,4:13.0,79-83,Rockets,A. Thompson enters the game for J. Smith
3,4:13.0,79-83,76ers,Q. Grimes enters the game for P. George
3,4:13.0,79-84,76ers,J. Embiid makes free throw 2 of 2
3,3:57.0,79-84,Rockets,A. Thompson misses 2-pt layup from 1 ft
3,3:56.0,79-84,76ers,Defensive rebound by J. Embiid
3,3:51.0,79-84,76ers,Shooting foul by K. Durant (drawn by K. Oubre)
3,3:51.0,79-85,76ers,K. Oubre makes free throw 1 of 2
3,3:51.0,79-85,76ers,K. Oubre misses free throw 2 of 2
3,3:50.0,79-85,Rockets,Defensive rebound by T. Eason
3,3:27.0,79-85,Rockets,A. Şengün misses 2-pt jump shot from 12 ft
3,3:25.0,79-85,76ers,Defensive rebound by K. Oubre
3,3:18.0,79-85,76ers,K. Oubre misses 3-pt jump shot from 27 ft
3,3:15.0,79-85,76ers,Offensive rebound by D. Barlow
3,3:06.0,79-85,76ers,J. Embiid misses 2-pt jump shot from 18 ft
3,3:02.0,79-85,Rockets,Defensive rebound by K. Durant
3,2:48.0,79-85,Rockets,T. Eason misses 3-pt jump shot from 26 ft
3,2:46.0,79-85,76ers,Defensive rebound by T. Maxey
3,2:41.0,79-88,76ers,K. Oubre makes 3-pt jump shot from 26 ft (assist by T. Maxey)
3,2:38.0,79-88,Rockets,Houston full timeout
3,2:38.0,79-88,Rockets,C. Capela enters the game for K. Durant
3,2:38.0,79-88,Rockets,R. Sheppard enters the game for A. Şengün
3,2:38.0,79-88,76ers,A. Bona enters the game for J. Embiid
3,2:21.0,81-88,Rockets,R. Sheppard makes 2-pt jump shot from 20 ft (assist by D. Finney-Smith)
3,2:05.0,81-88,76ers,Turnover by T. Maxey (bad pass; steal by T. Eason)
3,2:01.0,83-88,Rockets,A. Thompson makes 2-pt layup from 2 ft (assist by T. Eason)
3,1:44.0,83-88,76ers,T. Maxey misses 2-pt jump shot from 18 ft
3,1:42.0,83-88,Rockets,Defensive rebound by C. Capela
3,1:28.0,83-88,Rockets,T. Eason misses 2-pt layup from 2 ft
3,1:26.0,83-88,76ers,Defensive rebound by A. Bona
3,1:24.0,83-88,76ers,Turnover by A. Bona (bad pass; steal by T. Eason)
3,1:23.0,85-88,Rockets,T. Eason makes 2-pt layup from 2 ft
3,1:23.0,85-88,Rockets,Shooting foul by K. Oubre (drawn by T. Eason)
3,1:23.0,85-88,76ers,P. George enters the game for K. Oubre
3,1:23.0,85-88,Rockets,T. Eason misses free throw 1 of 1
3,1:21.0,85-88,76ers,Defensive rebound by A. Bona
3,1:10.0,85-88,76ers,D. Barlow misses 3-pt jump shot from 24 ft
3,1:08.0,85-88,Rockets,Defensive rebound by T. Eason
3,1:01.0,85-88,Rockets,Shooting foul by Q. Grimes (drawn by C. Capela)
3,1:01.0,85-88,Rockets,C. Capela misses free throw 1 of 2
3,1:01.0,85-88,Rockets,Offensive rebound by Team
3,1:01.0,85-88,Rockets,C. Capela misses free throw 2 of 2
3,0:58.0,85-88,Rockets,Offensive rebound by T. Eason
3,0:51.0,85-88,Rockets,T. Eason misses 2-pt layup from 1 ft
3,0:49.0,85-88,76ers,Defensive rebound by D. Barlow
3,0:43.0,85-88,76ers,P. George misses 3-pt jump shot from 23 ft
3,0:40.0,85-88,Rockets,Defensive rebound by T. Eason
3,0:21.0,88-88,Rockets,D. Finney-Smith makes 3-pt jump shot from 28 ft (assist by A. Thompson)
3,0:00.0,88-90,76ers,P. George makes 2-pt jump shot from 14 ft (assist by Q. Grimes)
3,0:00.0,88-90,76ers,Instant Replay (Request: Ruling Stands)
4,11:45.0,88-92,76ers,J. Embiid makes 2-pt jump shot from 19 ft
4,11:24.0,88-92,Rockets,R. Sheppard misses 2-pt layup from 3 ft
4,11:23.0,88-92,76ers,Defensive rebound by V. Edgecombe
4,11:14.0,88-92,76ers,J. Embiid misses 3-pt jump shot from 26 ft
4,11:11.0,88-92,Rockets,Defensive rebound by K. Durant
4,11:01.0,88-92,Rockets,R. Sheppard misses 3-pt jump shot from 28 ft
4,10:58.0,88-92,76ers,Defensive rebound by V. Edgecombe
4,10:49.0,88-94,76ers,T. Watford makes 2-pt layup from 2 ft (assist by P. George)
4,10:29.0,90-94,Rockets,K. Durant makes 2-pt hook shot from 5 ft
4,10:10.0,90-94,76ers,V. Edgecombe misses 3-pt jump shot from 28 ft
4,10:06.0,90-94,Rockets,Defensive rebound by C. Capela
4,10:01.0,93-94,Rockets,R. Sheppard makes 3-pt jump shot from 24 ft (assist by A. Thompson)
4,10:01.0,93-94,Rockets,Shooting foul by Q. Grimes (drawn by R. Sheppard)
4,10:01.0,93-94,Rockets,R. Sheppard misses free throw 1 of 1
4,9:58.0,93-94,76ers,Defensive rebound by T. Watford
4,9:42.0,93-94,76ers,Personal foul by D. Finney-Smith (drawn by J. Embiid)
4,9:41.0,93-94,76ers,Personal foul by R. Sheppard (drawn by Q. Grimes)
4,9:28.0,93-94,76ers,J. Embiid misses 2-pt hook shot from 6 ft
4,9:24.0,93-94,Rockets,Defensive rebound by C. Capela
4,9:18.0,95-94,Rockets,C. Capela makes 2-pt dunk from 1 ft (assist by A. Thompson)
4,8:57.0,95-94,76ers,V. Edgecombe misses 3-pt jump shot from 27 ft
4,8:55.0,95-94,Rockets,Defensive rebound by Team
