quarter,time,score,team,description
1,0:18.0,29-38,76ers,J. Embiid enters the game for A. Drummond
1,0:18.0,29-39,Hawks,L. Kennard makes free throw 2 of 2
1,0:00.0,29-39,76ers,J. Embiid misses 2-pt jump shot from 16 ft
1,0:00.0,29-39,Hawks,Defensive rebound by O. Okongwu
2,11:45.0,32-39,76ers,P. George makes 3-pt jump shot from 25 ft
2,11:30.0,32-39,Hawks,L. Kennard misses 3-pt jump shot from 26 ft
2,11:28.0,32-39,76ers,Defensive rebound by A. Drummond
2,11:20.0,35-39,76ers,P. George makes 3-pt jump shot from 24 ft
2,11:04.0,35-41,Hawks,Z. Risacher makes 2-pt jump shot from 16 ft (assist by K. Wallace)
2,10:50.0,35-41,76ers,P. George misses 2-pt jump shot from 12 ft
2,10:46.0,35-41,76ers,Offensive rebound by A. Drummond
2,10:44.0,37-41,76ers,P. George makes 2-pt layup from 3 ft (assist by A. Drummond)
2,10:44.0,37-41,76ers,Shooting foul by K. Wallace (drawn by P. George)
2,10:44.0,38-41,76ers,P. George makes free throw 1 of 1
2,10:27.0,38-41,Hawks,Turnover by K. Wallace (bad pass; steal by A. Drummond)
2,10:24.0,38-41,76ers,A. Drummond misses 2-pt dunk at rim
2,10:23.0,38-41,Hawks,Defensive rebound by Team
2,10:08.0,38-41,Hawks,K. Wallace misses 3-pt jump shot from 27 ft (block by A. Drummond)
2,10:04.0,38-41,76ers,Defensive rebound by V. Edgecombe
2,9:59.0,38-41,76ers,V. Edgecombe misses 2-pt jump shot from 4 ft (block by O. Okongwu)
2,9:55.0,38-41,Hawks,Defensive rebound by K. Wallace
2,9:53.0,38-41,Hawks,A. Newell misses 2-pt layup from 2 ft (block by P. George)
2,9:50.0,38-41,76ers,Defensive rebound by J. Walker
2,9:30.0,38-41,76ers,J. Walker misses 2-pt layup from 3 ft (block by O. Okongwu)
2,9:27.0,38-41,Hawks,Defensive rebound by A. Newell
2,9:22.0,38-41,Hawks,Z. Risacher misses 3-pt jump shot from 23 ft
2,9:20.0,38-41,76ers,Defensive rebound by A. Drummond
2,9:06.0,38-41,76ers,V. Edgecombe misses 3-pt jump shot from 23 ft
2,9:03.0,38-41,Hawks,Defensive rebound by O. Okongwu
2,8:58.0,38-41,Hawks,Offensive foul by O. Okongwu (drawn by P. George)
2,8:58.0,38-41,Hawks,Turnover by O. Okongwu (offensive foul)
2,8:58.0,38-41,Hawks,N. Alexander-Walker enters the game for Z. Risacher
2,8:58.0,38-41,Hawks,D. Daniels enters the game for K. Wallace
2,8:48.0,38-41,76ers,Personal foul by D. Daniels (drawn by P. George)
2,8:35.0,38-41,76ers,P. George misses 2-pt jump shot from 11 ft
2,8:30.0,38-41,76ers,Offensive rebound by A. Drummond
2,8:30.0,40-41,76ers,A. Drummond makes 2-pt layup at rim
2,8:19.0,40-41,Hawks,O. Okongwu misses 2-pt layup from 7 ft
2,8:16.0,40-41,Hawks,Offensive rebound by O. Okongwu
2,8:13.0,40-41,Hawks,Turnover by N. Alexander-Walker (bad pass)
2,8:13.0,40-41,76ers,K. Lowry enters the game for J. McCain
