quarter,time,score,team,description
2,10:29.0,37-32,76ers,V. Edgecombe makes 2-pt layup from 4 ft
2,10:13.0,37-32,Warriors,Turnover by W. Richard (bad pass; steal by A. Bona)
2,10:10.0,39-32,76ers,A. Bona makes 2-pt dunk from 1 ft
2,10:10.0,39-32,Warriors,Golden State full timeout
2,10:10.0,39-32,Warriors,B. Hield enters the game for M. Moody
2,10:10.0,39-32,Warriors,G. Santos enters the game for W. Richard
2,9:53.0,39-32,Warriors,B. Hield misses 3-pt jump shot from 26 ft
2,9:52.0,39-32,Warriors,Offensive rebound by B. Podziemski
2,9:43.0,39-32,Warriors,Turnover by B. Hield (bad pass; steal by Q. Grimes)
2,9:38.0,41-32,76ers,A. Bona makes 2-pt dunk from 1 ft (assist by Q. Grimes)
2,9:15.0,41-32,Warriors,G. Santos misses 3-pt jump shot from 25 ft
2,9:12.0,41-32,76ers,Defensive rebound by T. Watford
2,9:07.0,41-32,76ers,J. McCain misses 3-pt jump shot from 25 ft
2,9:05.0,41-32,76ers,Offensive rebound by V. Edgecombe
2,8:57.0,41-32,76ers,Turnover by Q. Grimes (lost ball; steal by G. Santos)
2,8:52.0,41-34,Warriors,B. Hield makes 2-pt layup from 2 ft (assist by G. Santos)
2,8:34.0,44-34,76ers,V. Edgecombe makes 3-pt jump shot from 29 ft (assist by T. Watford)
2,8:14.0,44-36,Warriors,B. Hield makes 2-pt jump shot from 10 ft
2,7:59.0,47-36,76ers,Q. Grimes makes 3-pt jump shot from 26 ft (assist by J. McCain)
2,7:41.0,47-36,Warriors,B. Hield misses 2-pt jump shot from 20 ft
2,7:38.0,47-36,76ers,Defensive rebound by Q. Grimes
2,7:27.0,47-36,76ers,Shooting foul by A. Horford (drawn by T. Watford)
2,7:27.0,47-36,76ers,T. Watford misses free throw 1 of 2
2,7:27.0,47-36,76ers,Offensive rebound by Team
2,7:27.0,47-36,76ers,K. Oubre enters the game for J. McCain
2,7:27.0,47-36,Warriors,D. Melton enters the game for D. Green
2,7:27.0,47-36,Warriors,Q. Post enters the game for A. Horford
2,7:27.0,48-36,76ers,T. Watford makes free throw 2 of 2
2,7:08.0,48-38,Warriors,D. Melton makes 2-pt layup from 2 ft (assist by Q. Post)
2,7:08.0,48-38,Warriors,P. Spencer enters the game for B. Podziemski
2,6:44.0,48-38,76ers,V. Edgecombe misses 3-pt jump shot from 26 ft
2,6:39.0,48-38,76ers,Offensive rebound by A. Bona
2,6:39.0,50-38,76ers,A. Bona makes 2-pt dunk at rim
2,6:21.0,50-38,Warriors,Q. Post misses 2-pt layup from 3 ft
2,6:19.0,50-38,76ers,Defensive rebound by T. Watford
2,6:13.0,53-38,76ers,Q. Grimes makes 3-pt jump shot from 26 ft
2,5:49.0,53-38,Warriors,P. Spencer misses 2-pt jump shot from 15 ft
2,5:46.0,53-38,Warriors,Offensive rebound by Q. Post
2,5:37.0,53-41,Warriors,G. Santos makes 3-pt jump shot from 23 ft (assist by B. Hield)
2,5:23.0,53-41,76ers,Q. Grimes misses 3-pt jump shot from 25 ft
2,5:20.0,53-41,Warriors,Defensive rebound by B. Hield
2,5:13.0,53-43,Warriors,B. Hield makes 2-pt layup from 2 ft
2,5:04.0,53-43,76ers,Philadelphia full timeout
2,5:04.0,53-43,76ers,D. Barlow enters the game for A. Bona
2,5:04.0,53-43,76ers,A. Drummond enters the game for V. Edgecombe
2,5:04.0,53-43,76ers,T. Maxey enters the game for T. Watford
2,5:04.0,53-43,Warriors,G. Payton enters the game for G. Santos
2,4:56.0,53-43,76ers,Turnover by A. Drummond (bad pass)
2,4:36.0,53-43,Warriors,Turnover by Q. Post (bad pass; steal by D. Barlow)
2,4:24.0,53-43,76ers,Turnover by A. Drummond (bad pass; steal by B. Hield)
2,4:20.0,53-43,Warriors,D. Melton misses 3-pt jump shot from 24 ft
2,4:15.0,53-43,Warriors,Offensive rebound by P. Spencer
2,4:13.0,53-43,Warriors,D. Melton misses 3-pt jump shot from 26 ft
2,4:13.0,53-43,76ers,Defensive rebound by Q. Grimes
2,3:57.0,53-43,76ers,A. Drummond misses 3-pt jump shot from 22 ft
