quarter,time,score,team,description
4,9:40.0,89-108,Thunder,Shooting foul by A. Drummond (drawn by A. Mitchell)
4,9:40.0,89-108,76ers,V. Edgecombe enters the game for J. Edwards
4,9:40.0,89-109,Thunder,A. Mitchell makes free throw 1 of 2
4,9:40.0,89-109,Thunder,A. Mitchell misses free throw 2 of 2
4,9:38.0,89-109,76ers,Defensive rebound by A. Drummond
4,9:23.0,89-109,76ers,V. Edgecombe misses 2-pt jump shot from 15 ft
4,9:21.0,89-109,76ers,Offensive rebound by V. Edgecombe
4,9:12.0,89-109,76ers,T. Maxey misses 2-pt jump shot from 15 ft
4,9:10.0,89-109,76ers,Offensive rebound by A. Drummond
4,9:06.0,89-109,76ers,Q. Grimes misses 3-pt jump shot from 26 ft
4,9:03.0,89-109,Thunder,Defensive rebound by C. Holmgren
4,8:55.0,89-111,Thunder,C. Holmgren makes 2-pt dunk from 1 ft (assist by A. Mitchell)
4,8:46.0,89-111,76ers,Offensive foul by A. Drummond (drawn by A. Mitchell)
4,8:46.0,89-111,76ers,Turnover by A. Drummond (offensive foul)
4,8:46.0,89-111,76ers,A. Bona enters the game for A. Drummond
4,8:31.0,89-111,Thunder,Turnover by C. Holmgren (lost ball; steal by P. George)
4,8:25.0,89-111,76ers,Turnover by T. Maxey (bad pass; steal by A. Mitchell)
4,8:14.0,89-114,Thunder,A. Wiggins makes 3-pt jump shot from 23 ft (assist by J. Williams)
4,7:50.0,89-114,76ers,V. Edgecombe misses 2-pt jump shot from 9 ft
4,7:47.0,89-114,Thunder,Defensive rebound by J. Williams
4,7:39.0,89-114,Thunder,J. Williams misses 2-pt layup from 7 ft
4,7:37.0,89-114,76ers,Defensive rebound by Q. Grimes
4,7:29.0,89-114,76ers,Q. Grimes misses 3-pt jump shot from 25 ft
4,7:26.0,89-114,Thunder,Defensive rebound by C. Holmgren
4,7:16.0,89-114,Thunder,C. Holmgren misses 2-pt layup from 1 ft
4,7:15.0,89-114,76ers,Defensive rebound by A. Bona
4,7:08.0,89-114,76ers,T. Maxey misses 2-pt jump shot from 13 ft
4,7:05.0,89-114,76ers,Offensive rebound by A. Bona
4,7:05.0,89-114,76ers,Shooting foul by A. Mitchell (drawn by A. Bona)
4,7:05.0,89-114,Thunder,Technical foul by J. Williams
4,7:05.0,90-114,76ers,T. Maxey makes technical free throw
4,7:05.0,91-114,76ers,A. Bona makes free throw 1 of 2
4,7:05.0,91-114,76ers,D. Barlow enters the game for P. George
4,7:05.0,91-114,76ers,J. McCain enters the game for Q. Grimes
4,7:05.0,91-114,Thunder,K. Williams enters the game for A. Mitchell
4,7:05.0,91-114,76ers,A. Bona misses free throw 2 of 2
4,7:03.0,91-114,Thunder,Defensive rebound by C. Holmgren
4,6:51.0,91-114,Thunder,Turnover by J. Williams (lost ball; steal by T. Maxey)
4,6:48.0,93-114,76ers,T. Maxey makes 2-pt layup from 1 ft
4,6:48.0,93-114,Thunder,Oklahoma City full timeout
4,6:31.0,93-114,Thunder,C. Holmgren misses 2-pt dunk from 4 ft (block by A. Bona)
4,6:31.0,93-114,Thunder,Offensive rebound by Team
4,6:25.0,93-116,Thunder,A. Wiggins makes 2-pt layup from 2 ft (assist by K. Williams)
4,6:13.0,93-116,76ers,D. Barlow misses 2-pt layup from 2 ft
4,6:10.0,93-116,Thunder,Defensive rebound by K. Williams
4,5:59.0,93-118,Thunder,A. Wiggins makes 2-pt layup from 2 ft (assist by C. Wallace)
4,5:35.0,93-118,76ers,V. Edgecombe misses 2-pt jump shot from 12 ft
4,5:31.0,93-118,Thunder,Defensive rebound by Team
4,5:31.0,93-118,Thunder,B. Carlson enters the game for C. Holmgren
4,5:18.0,93-118,Thunder,K. Williams misses 3-pt jump shot from 23 ft
4,5:14.0,93-118,76ers,Defensive rebound by D. Barlow
4,5:06.0,93-118,76ers,Turnover by J. McCain (bad pass; steal by B. Carlson)
4,4:51.0,93-118,Thunder,C. Wallace misses 3-pt jump shot from 24 ft
4,4:47.0,93-118,76ers,Defensive rebound by J. McCain
4,4:43.0,93-118,76ers,T. Maxey misses 3-pt jump shot from 25 ft
4,4:41.0,93-118,76ers,Offensive rebound by A. Bona
4,4:41.0,93-118,76ers,Personal foul by J. Williams (drawn by A. Bona)
4,4:41.0,93-118,Thunder,C. Youngblood enters the game for J. Williams
4,4:30.0,93-118,76ers,D. Barlow misses 3-pt jump shot from 23 ft
4,4:28.0,93-118,76ers,Offensive rebound by A. Bona
4,4:26.0,93-118,76ers,J. McCain misses 3-pt jump shot from 27 ft
4,4:22.0,93-118,Thunder,Defensive rebound by B. Carlson
4,4:10.0,93-120,Thunder,A. Wiggins makes 2-pt layup from 2 ft (assist by K. Williams)
4,3:55.0,95-120,76ers,T. Maxey makes 2-pt layup from 4 ft
4,3:38.0,95-120,Thunder,C. Youngblood misses 3-pt jump shot from 23 ft
4,3:35.0,95-120,Thunder,Offensive rebound by K. Williams
4,3:35.0,95-120,Thunder,K. Williams misses 2-pt layup from 2 ft
4,3:33.0,95-120,76ers,Defensive rebound by J. McCain
4,3:30.0,95-120,76ers,Philadelphia full timeout
4,3:30.0,95-120,76ers,J. Edwards enters the game for D. Barlow
4,3:30.0,95-120,76ers,Q. Grimes enters the game for V. Edgecombe
4,3:30.0,95-120,76ers,J. Walker enters the game for T. Maxey
4,3:21.0,95-120,76ers,Turnover by J. McCain (lost ball; steal by C. Wallace)
4,3:16.0,95-120,Thunder,A. Wiggins misses 3-pt jump shot from 26 ft
4,3:13.0,95-120,76ers,Defensive rebound by J. Walker
4,3:00.0,97-120,76ers,J. Walker makes 2-pt dunk from 1 ft (assist by Q. Grimes)
4,2:44.0,97-120,Thunder,C. Youngblood misses 3-pt jump shot from 26 ft
4,2:42.0,97-120,76ers,Defensive rebound by J. Walker
4,2:33.0,97-120,76ers,Q. Grimes misses 3-pt jump shot from 26 ft
4,2:29.0,97-120,76ers,Offensive rebound by A. Bona
4,2:23.0,97-120,76ers,Personal foul by C. Wallace (drawn by Q. Grimes)
4,2:23.0,98-120,76ers,Q. Grimes makes free throw 1 of 2
4,2:23.0,99-120,76ers,Q. Grimes makes free throw 2 of 2
4,2:08.0,99-120,Thunder,B. Carlson misses 2-pt jump shot from 13 ft
4,2:04.0,99-120,Thunder,Offensive rebound by B. Carlson
4,2:04.0,99-122,Thunder,B. Carlson makes 2-pt layup at rim
4,1:52.0,99-122,76ers,Turnover by Q. Grimes (bad pass; steal by C. Wallace)
4,1:51.0,99-124,Thunder,C. Wallace makes 2-pt dunk from 1 ft
4,1:35.0,102-124,76ers,J. Edwards makes 3-pt jump shot from 26 ft (assist by Q. Grimes)
4,1:23.0,102-126,Thunder,B. Carlson makes 2-pt dunk from 1 ft (assist by A. Wiggins)
4,1:09.0,102-126,76ers,Shooting foul by B. Carlson (drawn by Q. Grimes)
4,1:09.0,103-126,76ers,Q. Grimes makes free throw 1 of 2
4,1:09.0,104-126,76ers,Q. Grimes makes free throw 2 of 2
4,0:55.0,104-126,Thunder,C. Wallace misses 2-pt layup from 3 ft (block by A. Bona)
4,0:55.0,104-126,Thunder,Offensive rebound by Team
4,0:52.0,104-126,Thunder,C. Wallace misses 3-pt jump shot from 27 ft
4,0:49.0,104-126,Thunder,Offensive rebound by K. Williams
4,0:48.0,104-129,Thunder,K. Williams makes 3-pt jump shot from 25 ft
4,0:40.0,104-129,76ers,J. Edwards misses 3-pt jump shot from 25 ft
4,0:38.0,104-129,76ers,Offensive rebound by J. Walker
4,0:34.0,104-129,76ers,Q. Grimes misses 3-pt jump shot from 26 ft
4,0:30.0,104-129,Thunder,Defensive rebound by K. Williams
4,0:07.0,104-129,Thunder,Turnover by Team (shot clock)
