quarter,time,score,team,description
1,3:32.0,33-29,Pistons,C. Cunningham misses 2-pt jump shot from 14 ft
1,3:32.0,33-29,Warriors,Defensive rebound by Q. Post
1,3:13.0,33-31,Warriors,D. Melton makes 2-pt hook shot from 4 ft
1,2:50.0,35-31,Pistons,J. Ivey makes 2-pt layup from 4 ft (assist by I. Stewart)
1,2:38.0,35-31,Warriors,S. Curry misses 3-pt jump shot from 27 ft
1,2:38.0,35-31,Pistons,Defensive rebound by I. Stewart
1,2:31.0,37-31,Pistons,R. Holland makes 2-pt dunk from 2 ft (assist by C. Cunningham)
1,2:30.0,37-31,Warriors,Golden State full timeout
1,2:30.0,37-31,Pistons,D. Jenkins enters the game for C. Cunningham
1,2:30.0,37-31,Warriors,B. Hield enters the game for S. Curry
1,2:30.0,37-31,Warriors,B. Podziemski enters the game for W. Richard
1,2:18.0,37-34,Warriors,D. Melton makes 3-pt jump shot from 27 ft (assist by Q. Post)
1,2:02.0,37-34,Pistons,J. Ivey misses 3-pt jump shot from 28 ft
1,1:58.0,37-34,Warriors,Defensive rebound by B. Podziemski
1,1:53.0,37-34,Warriors,D. Melton misses 3-pt jump shot from 25 ft
1,1:46.0,37-34,Pistons,Defensive rebound by D. Jenkins
1,1:45.0,39-34,Pistons,D. Jenkins makes 2-pt layup from 4 ft
1,1:33.0,39-34,Warriors,Q. Post misses 3-pt jump shot from 26 ft
1,1:29.0,39-34,Pistons,Defensive rebound by J. Green
1,1:26.0,39-34,Pistons,Turnover by R. Holland (bad pass)
1,1:11.0,39-34,Warriors,B. Hield misses 3-pt jump shot from 27 ft
1,1:09.0,39-34,Pistons,Defensive rebound by I. Stewart
1,1:03.0,39-34,Pistons,Shooting foul by D. Melton (drawn by J. Ivey)
1,1:03.0,40-34,Pistons,J. Ivey makes free throw 1 of 2
1,1:03.0,41-34,Pistons,J. Ivey makes free throw 2 of 2
1,0:49.0,41-34,Warriors,B. Podziemski misses 2-pt layup from 5 ft (block by I. Stewart)
1,0:45.0,41-34,Pistons,Defensive rebound by J. Green
1,0:43.0,43-34,Pistons,D. Jenkins makes 2-pt jump shot from 17 ft
1,0:31.0,43-34,Warriors,Turnover by Q. Post (bad pass)
1,0:12.0,45-34,Pistons,R. Holland makes 2-pt dunk from 2 ft (assist by D. Jenkins)
1,0:00.0,45-36,Warriors,D. Melton makes 2-pt jump shot from 11 ft
1,0:00.0,45-36,Warriors,Shooting foul by I. Stewart (drawn by D. Melton)
1,0:00.0,45-37,Warriors,D. Melton makes free throw 1 of 1
2,11:51.0,45-37,Pistons,D. Jenkins misses 3-pt jump shot from 26 ft
2,11:47.0,45-37,Warriors,Defensive rebound by W. Richard
2,11:43.0,45-37,Warriors,A. Horford misses 3-pt jump shot from 28 ft
2,11:40.0,45-37,Warriors,Offensive rebound by W. Richard
2,11:35.0,45-37,Warriors,Turnover by M. Moody (out of bounds lost ball)
2,11:24.0,45-37,Pistons,D. Jenkins misses 2-pt jump shot from 12 ft
2,11:23.0,45-37,Pistons,Offensive rebound by I. Stewart
2,11:21.0,47-37,Pistons,I. Stewart makes 2-pt layup at rim
2,11:05.0,47-37,Warriors,Turnover by S. Curry (bad pass; steal by R. Holland)
2,11:00.0,49-37,Pistons,I. Stewart makes 2-pt dunk from 4 ft (assist by R. Holland)
2,10:39.0,49-37,Warriors,A. Horford misses 3-pt jump shot from 27 ft
2,10:36.0,49-37,Pistons,Defensive rebound by Team
2,10:22.0,52-37,Pistons,J. Green makes 3-pt jump shot from 26 ft (assist by D. Jenkins)
2,10:07.0,52-40,Warriors,D. Green makes 3-pt jump shot from 23 ft (assist by A. Horford)
2,9:42.0,54-40,Pistons,I. Stewart makes 2-pt jump shot from 13 ft (assist by J. Ivey)
2,9:30.0,54-43,Warriors,D. Green makes 3-pt jump shot from 23 ft (assist by A. Horford)
2,9:14.0,54-43,Pistons,I. Stewart misses 2-pt hook shot from 5 ft
2,9:11.0,54-43,Pistons,Offensive rebound by R. Holland
2,9:11.0,54-43,Pistons,R. Holland misses 2-pt layup at rim
2,9:11.0,54-43,Warriors,Defensive rebound by Team
2,9:11.0,54-43,Pistons,Loose ball foul by R. Holland (drawn by A. Horford)
2,9:01.0,54-43,Warriors,S. Curry misses 2-pt layup from 6 ft (block by I. Stewart)
2,9:00.0,54-43,Pistons,Defensive rebound by J. Green
2,8:56.0,54-43,Pistons,Turnover by J. Ivey (bad pass)
2,8:44.0,54-43,Warriors,Personal foul by I. Stewart (drawn by D. Green)
2,8:44.0,54-43,Warriors,Golden State full timeout
2,8:44.0,54-43,Warriors,Instant Replay (Challenge: Ruling Stands)
2,8:44.0,54-43,Warriors,Technical foul by D. Green
2,8:44.0,54-43,Warriors,G. Santos enters the game for A. Horford
2,8:44.0,55-43,Pistons,D. Jenkins makes technical free throw
2,8:39.0,55-43,Pistons,Violation by Team (kicked ball)
2,8:34.0,55-46,Warriors,G. Santos makes 3-pt jump shot from 25 ft (assist by S. Curry)
2,8:14.0,57-46,Pistons,I. Stewart makes 2-pt layup from 4 ft (assist by D. Jenkins)
2,8:03.0,57-48,Warriors,G. Santos makes 2-pt layup from 3 ft (assist by S. Curry)
2,8:03.0,57-48,Warriors,Shooting foul by J. Ivey (drawn by G. Santos)
2,8:03.0,57-48,Pistons,T. Harris enters the game for J. Green
2,8:03.0,57-48,Warriors,D. Melton enters the game for W. Richard
2,8:03.0,57-48,Warriors,G. Santos misses free throw 1 of 1
2,8:02.0,57-48,Pistons,Defensive rebound by R. Holland
2,7:55.0,57-48,Pistons,D. Jenkins misses 2-pt jump shot from 12 ft
2,7:54.0,57-48,Pistons,Offensive rebound by J. Ivey
2,7:53.0,57-48,Pistons,J. Ivey misses 2-pt layup at rim (block by G. Santos)
2,7:52.0,57-48,Warriors,Defensive rebound by D. Green
2,7:39.0,57-48,Warriors,Turnover by D. Green (bad pass; steal by J. Ivey)
2,7:24.0,57-48,Pistons,R. Holland misses 3-pt jump shot from 27 ft
2,7:20.0,57-48,Warriors,Defensive rebound by M. Moody
2,7:14.0,57-48,Warriors,D. Melton misses 2-pt layup at rim
2,7:13.0,57-48,Warriors,Offensive rebound by G. Santos
2,7:12.0,57-50,Warriors,G. Santos makes 2-pt layup from 2 ft
2,6:51.0,57-50,Pistons,J. Ivey misses 2-pt layup from 5 ft
2,6:50.0,57-50,Pistons,Offensive rebound by I. Stewart
2,6:49.0,59-50,Pistons,I. Stewart makes 2-pt layup at rim
2,6:27.0,59-50,Warriors,D. Green misses 3-pt jump shot from 26 ft
2,6:25.0,59-50,Pistons,Defensive rebound by R. Holland
2,6:17.0,59-50,Pistons,Personal foul by M. Moody (drawn by R. Holland)
2,6:17.0,59-50,Pistons,C. Cunningham enters the game for R. Holland
2,6:17.0,59-50,Pistons,J. Duren enters the game for J. Ivey
2,6:17.0,59-50,Pistons,D. Robinson enters the game for D. Jenkins
2,6:17.0,59-50,Pistons,A. Thompson enters the game for I. Stewart
2,6:17.0,59-50,Warriors,B. Hield enters the game for S. Curry
2,6:17.0,59-50,Warriors,B. Podziemski enters the game for D. Green
2,6:17.0,59-50,Warriors,Q. Post enters the game for M. Moody
2,6:04.0,59-50,Pistons,Turnover by D. Robinson (bad pass; steal by Q. Post)
2,5:57.0,59-52,Warriors,D. Melton makes 2-pt layup from 3 ft (assist by B. Hield)
2,5:45.0,59-52,Pistons,A. Thompson misses 2-pt layup from 4 ft
2,5:44.0,59-52,Pistons,Offensive rebound by J. Duren
2,5:43.0,61-52,Pistons,J. Duren makes 2-pt dunk at rim
2,5:34.0,61-54,Warriors,D. Melton makes 2-pt jump shot from 4 ft
2,5:26.0,61-54,Pistons,Shooting foul by D. Melton (drawn by A. Thompson)
2,5:26.0,61-54,Pistons,A. Thompson misses free throw 1 of 2
2,5:26.0,61-54,Pistons,Offensive rebound by Team
2,5:26.0,61-54,Pistons,A. Thompson misses free throw 2 of 2
2,5:24.0,61-54,Warriors,Defensive rebound by B. Hield
2,5:11.0,61-56,Warriors,G. Santos makes 2-pt layup from 2 ft
2,5:07.0,61-56,Pistons,Detroit full timeout
2,4:54.0,64-56,Pistons,C. Cunningham makes 3-pt jump shot from 26 ft (assist by T. Harris)
2,4:36.0,64-56,Warriors,B. Podziemski misses 2-pt jump shot from 18 ft
2,4:35.0,64-56,Warriors,Offensive rebound by B. Podziemski
2,4:34.0,64-56,Warriors,B. Podziemski misses 2-pt layup at rim
2,4:33.0,64-56,Pistons,Defensive rebound by T. Harris
2,4:26.0,66-56,Pistons,T. Harris makes 2-pt jump shot from 4 ft
2,4:14.0,66-58,Warriors,Q. Post makes 2-pt jump shot from 7 ft (assist by D. Melton)
2,3:52.0,66-58,Pistons,T. Harris misses 2-pt jump shot from 11 ft
2,3:51.0,66-58,Pistons,Offensive rebound by J. Duren
2,3:50.0,66-58,Pistons,J. Duren misses 2-pt layup from 6 ft
2,3:49.0,66-58,Warriors,Defensive rebound by B. Hield
2,3:46.0,66-58,Warriors,Turnover by B. Hield (lost ball; steal by T. Harris)
2,3:46.0,66-58,Pistons,Turnover by T. Harris (bad pass; steal by B. Podziemski)
2,3:34.0,66-58,Warriors,Q. Post misses 3-pt jump shot from 26 ft
2,3:29.0,66-58,Pistons,Defensive rebound by A. Thompson
2,3:22.0,66-58,Pistons,Shooting foul by Q. Post (drawn by J. Duren)
2,3:22.0,67-58,Pistons,J. Duren makes free throw 1 of 2
2,3:22.0,67-58,Warriors,D. Green enters the game for Q. Post
2,3:22.0,68-58,Pistons,J. Duren makes free throw 2 of 2
2,3:09.0,68-58,Warriors,B. Hield misses 3-pt jump shot from 27 ft
2,3:05.0,68-58,Pistons,Defensive rebound by T. Harris
2,2:58.0,68-58,Pistons,D. Robinson misses 3-pt jump shot from 22 ft
2,2:55.0,68-58,Warriors,Defensive rebound by D. Melton
2,2:49.0,68-58,Warriors,Turnover by D. Melton (bad pass; steal by A. Thompson)
2,2:42.0,70-58,Pistons,C. Cunningham makes 2-pt layup from 3 ft (assist by T. Harris)
2,2:22.0,70-58,Warriors,Turnover by D. Green (bad pass; steal by T. Harris)
2,2:19.0,70-58,Pistons,Shooting foul by B. Hield (drawn by T. Harris)
2,2:19.0,71-58,Pistons,T. Harris makes free throw 1 of 2
2,2:19.0,71-58,Warriors,S. Curry enters the game for B. Hield
2,2:19.0,71-58,Warriors,A. Horford enters the game for D. Melton
2,2:19.0,71-58,Warriors,M. Moody enters the game for G. Santos
2,2:19.0,72-58,Pistons,T. Harris makes free throw 2 of 2
2,2:08.0,72-58,Warriors,D. Green misses 3-pt jump shot from 24 ft
2,2:03.0,72-58,Warriors,Offensive rebound by D. Green
2,1:59.0,72-58,Warriors,S. Curry misses 3-pt jump shot from 28 ft
2,1:57.0,72-58,Pistons,Defensive rebound by J. Duren
2,1:57.0,72-58,Pistons,Turnover by J. Duren (out of bounds lost ball)
2,1:56.0,72-60,Warriors,A. Horford makes 2-pt jump shot from 20 ft (assist by B. Podziemski)
2,1:43.0,72-60,Pistons,Shooting foul by D. Green (drawn by J. Duren)
2,1:43.0,72-60,Pistons,J. Duren misses free throw 1 of 2
2,1:43.0,72-60,Pistons,Offensive rebound by Team
2,1:43.0,73-60,Pistons,J. Duren makes free throw 2 of 2
2,1:37.0,73-60,Warriors,M. Moody misses 3-pt jump shot from 25 ft
2,1:34.0,73-60,Pistons,Defensive rebound by C. Cunningham
2,1:24.0,75-60,Pistons,A. Thompson makes 2-pt jump shot from 10 ft
2,1:09.0,75-60,Warriors,Turnover by S. Curry (bad pass; steal by A. Thompson)
2,1:01.0,77-60,Pistons,J. Duren makes 2-pt dunk from 3 ft (assist by C. Cunningham)
2,0:52.0,77-60,Warriors,Turnover by B. Podziemski (bad pass)
2,0:43.0,77-60,Pistons,Turnover by A. Thompson (bad pass; steal by A. Horford)
2,0:36.0,77-60,Pistons,Instant Replay (Request: Ruling Stands)
2,0:36.0,77-60,Warriors,Flagrant foul type 1 by A. Thompson (drawn by M. Moody)
2,0:36.0,77-60,Warriors,M. Moody misses flagrant free throw 1 of 2
2,0:36.0,77-60,Warriors,Offensive rebound by Team
2,0:36.0,77-61,Warriors,M. Moody makes flagrant free throw 2 of 2
2,0:36.0,77-61,Warriors,D. Melton enters the game for A. Horford
2,0:25.0,77-61,Warriors,D. Melton misses 3-pt jump shot from 23 ft
2,0:23.0,77-61,Warriors,Offensive rebound by B. Podziemski
2,0:21.0,77-64,Warriors,S. Curry makes 3-pt jump shot from 29 ft (assist by B. Podziemski)
2,0:04.0,77-64,Pistons,D. Robinson misses 3-pt jump shot from 27 ft
2,0:01.0,77-64,Warriors,Defensive rebound by D. Melton
3,11:45.0,77-64,Pistons,A. Thompson misses 2-pt jump shot from 16 ft
3,11:42.0,77-64,Warriors,Defensive rebound by B. Podziemski
3,11:34.0,77-64,Warriors,Turnover by S. Curry (bad pass; steal by A. Thompson)
3,11:29.0,79-64,Pistons,C. Cunningham makes 2-pt dunk at rim (assist by D. Robinson)
3,11:06.0,79-64,Warriors,M. Moody misses 2-pt jump shot from 20 ft
3,11:05.0,79-64,Pistons,Defensive rebound by J. Duren
3,10:57.0,81-64,Pistons,J. Duren makes 2-pt layup from 1 ft (assist by C. Cunningham)
3,10:57.0,81-64,Pistons,Shooting foul by M. Moody (drawn by J. Duren)
3,10:57.0,82-64,Pistons,J. Duren makes free throw 1 of 1
3,10:47.0,82-64,Warriors,S. Curry misses 2-pt layup from 6 ft
3,10:47.0,82-64,Pistons,Defensive rebound by A. Thompson
3,10:40.0,82-64,Pistons,A. Thompson misses 2-pt layup from 1 ft (block by A. Horford)
3,10:40.0,82-64,Warriors,Defensive rebound by B. Podziemski
3,10:40.0,82-64,Warriors,Turnover by B. Podziemski (lost ball; steal by J. Duren)
3,10:37.0,84-64,Pistons,C. Cunningham makes 2-pt hook shot from 2 ft (assist by J. Duren)
3,10:26.0,84-64,Warriors,Shooting foul by C. Cunningham (drawn by B. Podziemski)
3,10:26.0,84-65,Warriors,B. Podziemski makes free throw 1 of 2
3,10:26.0,84-66,Warriors,B. Podziemski makes free throw 2 of 2
3,10:15.0,84-66,Pistons,Shooting foul by A. Horford (drawn by C. Cunningham)
3,10:15.0,85-66,Pistons,C. Cunningham makes free throw 1 of 2
3,10:15.0,86-66,Pistons,C. Cunningham makes free throw 2 of 2
3,10:03.0,86-66,Warriors,S. Curry misses 3-pt jump shot from 27 ft
3,9:59.0,86-66,Pistons,Defensive rebound by J. Duren
3,9:44.0,86-66,Pistons,J. Duren misses 2-pt hook shot from 4 ft
3,9:41.0,86-66,Pistons,Offensive rebound by J. Duren
3,9:36.0,86-66,Pistons,T. Harris misses 2-pt jump shot from 10 ft
3,9:34.0,86-66,Warriors,Defensive rebound by A. Horford
3,9:24.0,86-68,Warriors,A. Horford makes 2-pt jump shot from 3 ft (assist by D. Green)
3,9:10.0,86-68,Pistons,J. Duren misses 2-pt layup from 2 ft (block by S. Curry)
3,9:07.0,86-68,Warriors,Defensive rebound by S. Curry
3,9:02.0,86-68,Warriors,S. Curry misses 3-pt jump shot from 29 ft
3,9:00.0,86-68,Pistons,Defensive rebound by A. Thompson
3,8:42.0,88-68,Pistons,C. Cunningham makes 2-pt hook shot from 4 ft
3,8:42.0,88-68,Warriors,Golden State full timeout
3,8:32.0,88-71,Warriors,M. Moody makes 3-pt jump shot from 26 ft (assist by D. Green)
3,8:04.0,88-71,Pistons,T. Harris misses 2-pt jump shot from 9 ft
3,8:04.0,88-71,Warriors,Defensive rebound by A. Horford
3,7:57.0,88-71,Warriors,Shooting foul by J. Duren (drawn by S. Curry)
3,7:57.0,88-72,Warriors,S. Curry makes free throw 1 of 2
3,7:57.0,88-73,Warriors,S. Curry makes free throw 2 of 2
3,7:45.0,90-73,Pistons,J. Duren makes 2-pt dunk from 2 ft (assist by C. Cunningham)
3,7:27.0,90-76,Warriors,A. Horford makes 3-pt jump shot from 25 ft (assist by B. Podziemski)
3,7:03.0,90-76,Pistons,C. Cunningham misses 3-pt jump shot from 27 ft
3,7:02.0,90-76,Warriors,Defensive rebound by A. Horford
3,6:51.0,90-76,Warriors,B. Podziemski misses 3-pt jump shot from 24 ft
3,6:50.0,90-76,Warriors,Offensive rebound by A. Horford
3,6:49.0,90-78,Warriors,A. Horford makes 2-pt dunk at rim
3,6:46.0,90-78,Pistons,Detroit full timeout
3,6:46.0,90-78,Warriors,W. Richard enters the game for B. Podziemski
3,6:36.0,90-78,Pistons,C. Cunningham misses 2-pt hook shot from 9 ft
3,6:35.0,90-78,Pistons,Offensive rebound by J. Duren
3,6:34.0,90-78,Pistons,J. Duren misses 2-pt layup from 1 ft
3,6:33.0,90-78,Pistons,Offensive rebound by A. Thompson
3,6:32.0,90-78,Pistons,A. Thompson misses 2-pt layup at rim
3,6:31.0,90-78,Warriors,Defensive rebound by A. Horford
3,6:28.0,90-78,Warriors,Turnover by W. Richard (lost ball; steal by A. Thompson)
3,6:21.0,90-78,Pistons,D. Robinson misses 3-pt jump shot from 25 ft
3,6:18.0,90-78,Pistons,Offensive rebound by T. Harris
3,6:18.0,90-78,Pistons,A. Thompson misses 2-pt jump shot from 7 ft
3,6:17.0,90-78,Pistons,Offensive rebound by J. Duren
3,6:16.0,90-78,Pistons,J. Duren misses 2-pt layup from 1 ft
3,6:15.0,90-78,Pistons,Offensive rebound by J. Duren
3,6:14.0,90-78,Pistons,J. Duren misses 2-pt layup from 2 ft
3,6:12.0,90-78,Warriors,Defensive rebound by Team
3,6:12.0,90-78,Pistons,Loose ball foul by J. Duren (drawn by W. Richard)
3,6:12.0,90-78,Pistons,I. Stewart enters the game for J. Duren
3,6:12.0,90-78,Warriors,G. Santos enters the game for A. Horford
3,6:02.0,90-81,Warriors,S. Curry makes 3-pt jump shot from 28 ft (assist by D. Green)
3,5:47.0,90-81,Pistons,C. Cunningham misses 2-pt layup from 2 ft
3,5:45.0,90-81,Warriors,Defensive rebound by M. Moody
3,5:34.0,90-81,Warriors,S. Curry misses 2-pt layup from 5 ft (block by C. Cunningham)
3,5:33.0,90-81,Pistons,Defensive rebound by T. Harris
3,5:25.0,90-81,Pistons,D. Robinson misses 2-pt layup from 4 ft
3,5:23.0,90-81,Pistons,Offensive rebound by Team
3,5:23.0,90-81,Warriors,D. Melton enters the game for M. Moody
3,5:20.0,93-81,Pistons,D. Robinson makes 3-pt jump shot from 28 ft (assist by C. Cunningham)
3,5:10.0,93-83,Warriors,S. Curry makes 2-pt layup from 5 ft (assist by G. Santos)
3,4:54.0,93-83,Pistons,Turnover by C. Cunningham (lost ball; steal by D. Melton)
3,4:49.0,93-83,Warriors,Turnover by D. Melton (bad pass; steal by A. Thompson)
3,4:49.0,93-83,Pistons,J. Ivey enters the game for D. Robinson
3,4:49.0,93-83,Warriors,Q. Post enters the game for D. Green
3,4:40.0,93-83,Pistons,Shooting foul by G. Santos (drawn by T. Harris)
3,4:40.0,93-83,Warriors,Violation by Team (delay of game)
3,4:40.0,94-83,Pistons,T. Harris makes technical free throw
3,4:40.0,95-83,Pistons,T. Harris makes free throw 1 of 2
3,4:40.0,96-83,Pistons,T. Harris makes free throw 2 of 2
3,4:28.0,96-85,Warriors,S. Curry makes 2-pt layup from 2 ft
3,4:28.0,96-85,Warriors,Shooting foul by A. Thompson (drawn by S. Curry)
3,4:28.0,96-86,Warriors,S. Curry makes free throw 1 of 1
3,4:08.0,96-86,Pistons,Shooting foul by W. Richard (drawn by C. Cunningham)
3,4:08.0,97-86,Pistons,C. Cunningham makes free throw 1 of 2
3,4:08.0,98-86,Pistons,C. Cunningham makes free throw 2 of 2
3,4:08.0,98-86,Pistons,R. Holland enters the game for A. Thompson
3,4:08.0,98-86,Warriors,B. Podziemski enters the game for S. Curry
3,3:44.0,98-86,Warriors,D. Melton misses 2-pt jump shot from 3 ft
3,3:42.0,98-86,Pistons,Defensive rebound by C. Cunningham
3,3:37.0,100-86,Pistons,I. Stewart makes 2-pt layup from 2 ft (assist by C. Cunningham)
3,3:19.0,100-86,Warriors,W. Richard misses 3-pt jump shot from 26 ft
3,3:16.0,100-86,Pistons,Defensive rebound by J. Ivey
3,3:08.0,100-86,Pistons,Turnover by C. Cunningham (bad pass; steal by G. Santos)
3,3:03.0,100-86,Warriors,Shooting foul by R. Holland (drawn by B. Podziemski)
3,3:03.0,100-87,Warriors,B. Podziemski makes free throw 1 of 3
3,3:03.0,100-88,Warriors,B. Podziemski makes free throw 2 of 3
3,3:03.0,100-88,Pistons,D. Jenkins enters the game for C. Cunningham
3,3:03.0,100-89,Warriors,B. Podziemski makes free throw 3 of 3
3,2:47.0,100-89,Pistons,T. Harris misses 3-pt jump shot from 23 ft
3,2:43.0,100-89,Warriors,Defensive rebound by B. Podziemski
3,2:43.0,100-89,Warriors,Turnover by B. Podziemski (lost ball; steal by D. Jenkins)
3,2:38.0,103-89,Pistons,J. Ivey makes 3-pt jump shot from 29 ft (assist by D. Jenkins)
3,2:25.0,103-92,Warriors,B. Podziemski makes 3-pt jump shot from 23 ft (assist by W. Richard)
3,2:01.0,106-92,Pistons,D. Jenkins makes 3-pt jump shot from 28 ft (assist by T. Harris)
3,1:47.0,106-92,Warriors,G. Santos misses 3-pt jump shot from 28 ft
3,1:44.0,106-92,Pistons,Defensive rebound by Team
3,1:31.0,106-92,Pistons,T. Harris misses 2-pt jump shot from 11 ft
3,1:31.0,106-92,Warriors,Defensive rebound by Team
3,1:31.0,106-92,Pistons,Loose ball foul by I. Stewart (drawn by Q. Post)
3,1:31.0,106-93,Warriors,Q. Post makes free throw 1 of 2
3,1:31.0,106-94,Warriors,Q. Post makes free throw 2 of 2
3,1:20.0,106-94,Warriors,Violation by Team (kicked ball)
3,1:13.0,106-94,Pistons,D. Jenkins misses 2-pt jump shot from 8 ft
