quarter,time,score,team,description
4,8:46.0,89-85,Bulls,K. Huerter enters the game for J. Smith
4,8:37.0,89-85,Bulls,J. Giddey misses 3-pt jump shot from 27 ft
4,8:35.0,89-85,76ers,Defensive rebound by P. George
4,8:31.0,89-85,76ers,P. George misses 2-pt layup from 2 ft
4,8:29.0,89-85,Bulls,Defensive rebound by K. Huerter
4,8:28.0,89-85,Bulls,Shooting foul by T. Maxey (drawn by J. Giddey)
4,8:28.0,89-86,Bulls,J. Giddey makes free throw 1 of 2
4,8:28.0,89-86,Bulls,T. Jones enters the game for C. White
4,8:28.0,89-86,76ers,Philadelphia full timeout
4,8:28.0,89-87,Bulls,J. Giddey makes free throw 2 of 2
4,8:15.0,91-87,76ers,V. Edgecombe makes 2-pt layup from 1 ft (assist by T. Maxey)
4,8:03.0,91-87,Bulls,N. Vučević misses 2-pt jump shot from 6 ft
4,8:01.0,91-87,76ers,Defensive rebound by A. Bona
4,7:53.0,91-87,76ers,T. Maxey misses 3-pt jump shot from 27 ft
4,7:52.0,91-87,76ers,Offensive rebound by Team
4,7:52.0,91-87,Bulls,Loose ball foul by N. Vučević (drawn by D. Barlow)
4,7:52.0,91-87,Bulls,M. Buzelis enters the game for J. Giddey
4,7:50.0,91-87,76ers,Personal foul by M. Buzelis (drawn by P. George)
4,7:50.0,91-87,Bulls,Z. Collins enters the game for N. Vučević
4,7:35.0,91-87,76ers,T. Maxey misses 2-pt jump shot from 4 ft
4,7:33.0,91-87,Bulls,Defensive rebound by T. Jones
4,7:23.0,91-90,Bulls,Z. Collins makes 3-pt jump shot from 22 ft (assist by T. Jones)
4,7:03.0,93-90,76ers,T. Maxey makes 2-pt layup from 3 ft (assist by D. Barlow)
4,6:41.0,93-90,Bulls,M. Buzelis misses 2-pt layup from 1 ft
4,6:41.0,93-90,Bulls,Offensive rebound by M. Buzelis
4,6:41.0,93-90,Bulls,Shooting foul by P. George (drawn by M. Buzelis)
4,6:41.0,93-91,Bulls,M. Buzelis makes free throw 1 of 2
4,6:41.0,93-91,76ers,J. Embiid enters the game for A. Bona
4,6:41.0,93-91,76ers,Q. Grimes enters the game for P. George
4,6:41.0,93-92,Bulls,M. Buzelis makes free throw 2 of 2
4,6:28.0,93-92,76ers,Personal foul by M. Buzelis (drawn by D. Barlow)
4,6:19.0,93-92,76ers,Personal foul by A. Dosunmu (drawn by T. Maxey)
4,6:19.0,93-92,76ers,Philadelphia full timeout
4,6:19.0,93-92,76ers,Instant Replay (Challenge: Ruling Stands)
4,6:19.0,94-92,76ers,T. Maxey makes free throw 1 of 2
4,6:19.0,95-92,76ers,T. Maxey makes free throw 2 of 2
4,6:09.0,95-94,Bulls,T. Jones makes 2-pt layup from 2 ft
4,5:50.0,95-94,76ers,J. Embiid misses 3-pt jump shot from 23 ft
4,5:48.0,95-94,Bulls,Defensive rebound by Team
4,5:48.0,95-94,Bulls,Chicago full timeout
4,5:37.0,95-94,Bulls,Turnover by M. Buzelis (out of bounds lost ball)
4,5:26.0,95-94,76ers,Shooting foul by M. Buzelis (drawn by D. Barlow)
4,5:26.0,95-94,76ers,D. Barlow misses free throw 1 of 2
4,5:26.0,95-94,76ers,Offensive rebound by Team
4,5:26.0,95-94,76ers,P. George enters the game for Q. Grimes
4,5:26.0,95-94,Bulls,J. Giddey enters the game for M. Buzelis
4,5:26.0,95-94,Bulls,C. White enters the game for A. Dosunmu
4,5:26.0,96-94,76ers,D. Barlow makes free throw 2 of 2
4,5:11.0,96-96,Bulls,C. White makes 2-pt layup from 1 ft (assist by Z. Collins)
4,5:01.0,96-96,76ers,Personal foul by K. Huerter (drawn by J. Embiid)
4,5:01.0,97-96,76ers,J. Embiid makes free throw 1 of 2
4,5:01.0,97-96,76ers,Q. Grimes enters the game for D. Barlow
4,5:01.0,98-96,76ers,J. Embiid makes free throw 2 of 2
4,4:45.0,98-96,Bulls,K. Huerter misses 3-pt jump shot from 25 ft
4,4:42.0,98-96,76ers,Defensive rebound by Q. Grimes
4,4:32.0,100-96,76ers,T. Maxey makes 2-pt layup from 1 ft (assist by J. Embiid)
4,4:32.0,100-96,Bulls,Chicago full timeout
4,4:32.0,100-96,Bulls,A. Dosunmu enters the game for Z. Collins
4,4:32.0,100-96,Bulls,J. Smith enters the game for K. Huerter
4,4:32.0,100-96,Bulls,N. Vučević enters the game for T. Jones
4,4:26.0,100-96,Bulls,Shooting foul by V. Edgecombe (drawn by J. Giddey)
4,4:26.0,100-97,Bulls,J. Giddey makes free throw 1 of 2
4,4:26.0,100-97,Bulls,J. Giddey misses free throw 2 of 2
4,4:23.0,100-97,76ers,Defensive rebound by J. Embiid
4,4:10.0,100-97,76ers,T. Maxey misses 2-pt layup from 1 ft
4,4:08.0,100-97,Bulls,Defensive rebound by C. White
4,4:04.0,100-97,Bulls,A. Dosunmu misses 3-pt jump shot from 24 ft
4,4:00.0,100-97,Bulls,Offensive rebound by J. Smith
4,3:52.0,100-99,Bulls,J. Giddey makes 2-pt jump shot from 8 ft
4,3:34.0,100-99,76ers,J. Embiid misses 2-pt jump shot from 15 ft
4,3:32.0,100-99,Bulls,Defensive rebound by J. Smith
4,3:32.0,100-99,Bulls,T. Jones enters the game for A. Dosunmu
4,3:07.0,100-99,Bulls,T. Jones misses 3-pt jump shot from 26 ft
4,3:05.0,100-99,Bulls,Offensive rebound by J. Giddey
4,3:03.0,100-99,Bulls,N. Vučević misses 3-pt jump shot from 27 ft
4,3:00.0,100-99,76ers,Defensive rebound by V. Edgecombe
4,2:45.0,102-99,76ers,J. Embiid makes 2-pt layup from 2 ft (assist by P. George)
4,2:31.0,102-101,Bulls,J. Smith makes 2-pt dunk from 1 ft (assist by J. Giddey)
4,2:09.0,102-101,76ers,V. Edgecombe misses 3-pt jump shot from 27 ft
4,2:06.0,102-101,Bulls,Defensive rebound by C. White
4,1:54.0,102-104,Bulls,C. White makes 3-pt jump shot from 25 ft
4,1:43.0,102-104,76ers,T. Maxey misses 3-pt jump shot from 27 ft
4,1:39.0,102-104,Bulls,Defensive rebound by J. Smith
4,1:27.0,102-106,Bulls,T. Jones makes 2-pt layup from 2 ft (assist by C. White)
4,1:27.0,102-106,76ers,Philadelphia full timeout
4,1:21.0,102-106,76ers,T. Maxey misses 2-pt layup from 1 ft (block by N. Vučević)
4,1:18.0,102-106,Bulls,Defensive rebound by J. Smith
4,1:00.0,102-106,Bulls,C. White misses 2-pt jump shot from 21 ft
4,0:58.0,102-106,Bulls,Offensive rebound by T. Jones
4,0:49.0,102-106,Bulls,C. White misses 2-pt layup from 1 ft (block by J. Embiid)
4,0:47.0,102-106,Bulls,Offensive rebound by T. Jones
4,0:47.0,102-108,Bulls,T. Jones makes 2-pt layup from 2 ft
4,0:37.0,102-108,76ers,J. Embiid misses 3-pt jump shot from 27 ft
4,0:34.0,102-108,76ers,Offensive rebound by V. Edgecombe
4,0:27.0,102-108,76ers,T. Maxey misses 2-pt layup from 3 ft
4,0:26.0,102-108,Bulls,Defensive rebound by N. Vučević
4,0:17.0,102-108,Bulls,Chicago full timeout
4,0:17.0,102-108,Bulls,Instant Replay (Challenge: Ruling Stands)
4,0:17.0,102-108,Bulls,K. Huerter enters the game for J. Smith
4,0:17.0,102-108,Bulls,Personal take foul by V. Edgecombe (drawn by T. Jones)
4,0:17.0,102-108,Bulls,T. Jones misses free throw 1 of 2
4,0:17.0,102-108,Bulls,Offensive rebound by Team
4,0:17.0,102-108,Bulls,I. Okoro enters the game for K. Huerter
4,0:17.0,102-109,Bulls,T. Jones makes free throw 2 of 2
4,0:11.0,102-109,76ers,T. Maxey misses 3-pt jump shot from 26 ft
4,0:08.0,102-109,Bulls,Defensive rebound by J. Giddey
