quarter,time,score,team,description
1,2:22.0,27-23,76ers,A. Bona enters the game for D. Barlow
1,2:22.0,27-23,76ers,Q. Grimes enters the game for A. Drummond
1,2:22.0,27-23,76ers,J. McCain enters the game for P. George
1,2:22.0,27-23,76ers,J. Walker enters the game for T. Maxey
1,2:22.0,27-23,Knicks,O. Anunoby enters the game for J. Hart
1,2:06.0,27-25,Knicks,J. Clarkson makes 2-pt jump shot from 8 ft (assist by M. Robinson)
1,1:50.0,27-25,76ers,V. Edgecombe misses 2-pt jump shot from 11 ft (block by M. Robinson)
1,1:47.0,27-25,Knicks,Defensive rebound by M. Robinson
1,1:43.0,27-25,Knicks,Turnover by J. Clarkson (bad pass; steal by V. Edgecombe)
1,1:36.0,27-25,76ers,V. Edgecombe misses 3-pt jump shot from 27 ft (block by M. Robinson)
1,1:35.0,27-25,76ers,Offensive rebound by Team
1,1:20.0,29-25,76ers,J. McCain makes 2-pt jump shot from 12 ft
1,0:57.0,29-25,Knicks,Personal foul by J. Walker (drawn by J. Brunson)
1,0:50.0,29-28,Knicks,J. Clarkson makes 3-pt jump shot from 26 ft (assist by G. Yabusele)
1,0:31.0,29-28,76ers,V. Edgecombe misses 3-pt jump shot from 25 ft
1,0:28.0,29-28,Knicks,Defensive rebound by M. Robinson
1,0:16.0,29-28,Knicks,J. Clarkson misses 3-pt jump shot from 23 ft
1,0:15.0,29-28,Knicks,Offensive rebound by Team
1,0:15.0,29-28,Knicks,Personal foul by A. Bona (drawn by M. Robinson)
1,0:15.0,29-28,Knicks,M. Robinson misses free throw 1 of 2
1,0:15.0,29-28,Knicks,Offensive rebound by Team
1,0:15.0,29-28,76ers,T. Maxey enters the game for A. Bona
1,0:15.0,29-28,Knicks,M. Bridges enters the game for J. Brunson
1,0:15.0,29-28,Knicks,M. Diawara enters the game for G. Yabusele
1,0:15.0,29-29,Knicks,M. Robinson makes free throw 2 of 2
1,0:03.0,29-29,76ers,Personal foul by M. Bridges (drawn by T. Maxey)
1,0:00.0,29-29,76ers,J. Walker misses 3-pt jump shot from 25 ft
1,0:00.0,29-29,Knicks,Defensive rebound by M. Bridges
