quarter,time,score,team,description
3,0:46.0,82-87,Mavericks,Defensive rebound by N. Marshall
3,0:29.0,82-87,Mavericks,R. Nembhard misses 2-pt jump shot from 8 ft
3,0:28.0,82-87,Rockets,Defensive rebound by C. Capela
3,0:08.0,82-87,Rockets,A. Thompson misses 2-pt jump shot from 6 ft
3,0:07.0,82-87,Mavericks,Defensive rebound by C. Martin
3,0:00.0,82-87,Mavericks,N. Marshall misses 2-pt jump shot from 9 ft
3,0:00.0,82-87,Mavericks,Offensive rebound by C. Martin
3,0:00.0,82-87,Mavericks,C. Martin misses 2-pt layup from 2 ft
3,0:00.0,82-87,Mavericks,Offensive rebound by Team
4,11:43.0,82-87,Rockets,C. Capela misses 2-pt hook shot from 6 ft
4,11:42.0,82-87,Mavericks,Defensive rebound by Team
4,11:42.0,82-87,Rockets,Loose ball foul by C. Capela (drawn by D. Gafford)
4,11:28.0,82-87,Mavericks,Turnover by K. Thompson (bad pass; steal by R. Sheppard)
4,11:24.0,82-87,Rockets,J. Okogie misses 3-pt jump shot from 23 ft
4,11:23.0,82-87,Mavericks,Defensive rebound by Team
4,11:12.0,82-87,Mavericks,Turnover by R. Nembhard (bad pass; steal by C. Capela)
4,11:09.0,82-87,Rockets,J. Okogie misses 2-pt layup from 5 ft (block by R. Nembhard)
4,11:09.0,82-87,Rockets,Offensive rebound by Team
4,11:09.0,82-87,Mavericks,Dallas full timeout
4,11:09.0,82-87,Mavericks,Instant Replay (Challenge: Stands)
4,11:00.0,82-87,Rockets,A. Thompson misses 2-pt jump shot from 13 ft
4,10:59.0,82-87,Mavericks,Defensive rebound by D. Gafford
4,10:38.0,82-87,Mavericks,K. Thompson misses 3-pt jump shot from 27 ft
4,10:37.0,82-87,Rockets,Defensive rebound by C. Capela
4,10:25.0,82-89,Rockets,R. Sheppard makes 2-pt jump shot from 14 ft (assist by C. Capela)
4,10:09.0,82-89,Mavericks,R. Nembhard misses 3-pt jump shot from 25 ft
4,10:08.0,82-89,Rockets,Defensive rebound by A. Thompson
4,10:00.0,82-89,Rockets,R. Sheppard misses 2-pt jump shot from 16 ft
4,9:59.0,82-89,Mavericks,Defensive rebound by R. Nembhard
4,9:54.0,82-89,Mavericks,Turnover by C. Flagg (lost ball; steal by J. Okogie)
4,9:45.0,82-89,Rockets,C. Capela misses 2-pt layup from 4 ft
4,9:44.0,82-89,Mavericks,Defensive rebound by C. Flagg
4,9:30.0,82-89,Mavericks,Shooting foul by R. Sheppard (drawn by N. Marshall)
4,9:30.0,82-89,Mavericks,N. Marshall misses free throw 1 of 2
4,9:30.0,82-89,Mavericks,Offensive rebound by Team
4,9:30.0,82-89,Mavericks,M. Christie enters the game for C. Flagg
4,9:30.0,82-89,Mavericks,C. Martin enters the game for R. Nembhard
4,9:30.0,82-89,Rockets,K. Durant enters the game for J. Okogie
4,9:30.0,83-89,Mavericks,N. Marshall makes free throw 2 of 2
4,9:20.0,83-89,Rockets,R. Sheppard misses 3-pt jump shot from 26 ft
4,9:19.0,83-89,Mavericks,Defensive rebound by K. Thompson
4,9:08.0,83-89,Mavericks,K. Thompson misses 2-pt jump shot from 15 ft
4,9:07.0,83-89,Rockets,Defensive rebound by R. Sheppard
4,8:58.0,83-91,Rockets,J. Smith makes 2-pt jump shot from 13 ft (assist by A. Thompson)
4,8:47.0,83-91,Mavericks,N. Marshall misses 2-pt layup from 3 ft (block by J. Smith)
4,8:47.0,83-91,Rockets,Defensive rebound by J. Smith
4,8:42.0,83-93,Rockets,A. Thompson makes 2-pt layup from 4 ft (assist by K. Durant)
4,8:42.0,83-93,Rockets,Shooting foul by M. Christie (drawn by A. Thompson)
4,8:42.0,83-93,Mavericks,M. Cisse enters the game for D. Gafford
4,8:42.0,83-93,Rockets,T. Eason enters the game for R. Sheppard
4,8:42.0,83-94,Rockets,A. Thompson makes free throw 1 of 1
4,8:31.0,83-94,Mavericks,Turnover by M. Christie (lost ball; steal by A. Thompson)
4,8:14.0,83-94,Rockets,J. Smith misses 2-pt jump shot from 6 ft (block by M. Cisse)
4,8:09.0,83-94,Mavericks,Defensive rebound by N. Marshall
4,7:51.0,85-94,Mavericks,M. Christie makes 2-pt jump shot from 16 ft
4,7:30.0,85-94,Rockets,A. Thompson misses 2-pt jump shot from 5 ft
4,7:29.0,85-94,Mavericks,Defensive rebound by N. Marshall
4,7:10.0,85-94,Mavericks,N. Marshall misses 2-pt jump shot from 8 ft
4,7:09.0,85-94,Rockets,Defensive rebound by C. Capela
4,7:02.0,85-94,Rockets,Shooting foul by M. Cisse (drawn by J. Smith)
4,7:02.0,85-95,Rockets,J. Smith makes free throw 1 of 2
4,7:02.0,85-95,Mavericks,C. Flagg enters the game for N. Marshall
4,7:02.0,85-95,Rockets,A. Şengün enters the game for C. Capela
4,7:02.0,85-96,Rockets,J. Smith makes free throw 2 of 2
4,6:50.0,85-96,Mavericks,C. Flagg misses 3-pt jump shot from 25 ft
4,6:49.0,85-96,Mavericks,Offensive rebound by Team
4,6:49.0,85-96,Rockets,Loose ball foul by A. Şengün (drawn by M. Cisse)
4,6:41.0,88-96,Mavericks,K. Thompson makes 3-pt jump shot from 25 ft (assist by M. Cisse)
4,6:18.0,88-99,Rockets,T. Eason makes 3-pt jump shot from 25 ft (assist by A. Şengün)
4,6:04.0,91-99,Mavericks,K. Thompson makes 3-pt jump shot from 26 ft (assist by C. Martin)
4,5:36.0,91-99,Rockets,A. Şengün misses 2-pt hook shot from 7 ft
4,5:35.0,91-99,Mavericks,Defensive rebound by C. Flagg
4,5:32.0,91-99,Mavericks,C. Flagg misses 2-pt layup from 4 ft
4,5:31.0,91-99,Rockets,Defensive rebound by Team
4,5:31.0,91-99,Rockets,J. Okogie enters the game for J. Smith
4,5:16.0,91-101,Rockets,A. Şengün makes 2-pt dunk from 3 ft (assist by K. Durant)
4,5:04.0,93-101,Mavericks,C. Flagg makes 2-pt hook shot from 6 ft
4,4:34.0,93-101,Rockets,J. Okogie misses 2-pt jump shot from 18 ft
4,4:32.0,93-101,Rockets,Offensive rebound by A. Thompson
4,4:31.0,93-103,Rockets,A. Thompson makes 2-pt layup at rim
4,4:19.0,95-103,Mavericks,C. Flagg makes 2-pt jump shot from 7 ft
4,3:46.0,95-103,Rockets,A. Şengün misses 2-pt hook shot from 9 ft
4,3:46.0,95-103,Rockets,Offensive rebound by Team
4,3:46.0,95-103,Rockets,Turnover by Team (shot clock)
4,3:46.0,95-103,Mavericks,D. Gafford enters the game for M. Cisse
4,3:39.0,97-103,Mavericks,C. Flagg makes 2-pt jump shot from 12 ft
4,3:39.0,97-103,Mavericks,Shooting foul by J. Okogie (drawn by C. Flagg)
4,3:39.0,97-103,Mavericks,N. Marshall enters the game for C. Martin
4,3:39.0,97-103,Rockets,J. Smith enters the game for J. Okogie
4,3:39.0,97-103,Mavericks,C. Flagg misses free throw 1 of 1
4,3:39.0,97-103,Rockets,Defensive rebound by A. Thompson
4,3:26.0,97-105,Rockets,K. Durant makes 2-pt jump shot from 13 ft (assist by A. Şengün)
4,3:26.0,97-105,Mavericks,Dallas full timeout
4,3:18.0,97-105,Mavericks,Turnover by C. Flagg (bad pass; steal by K. Durant)
4,3:14.0,97-105,Rockets,Turnover by T. Eason (bad pass)
4,3:05.0,97-105,Mavericks,Shooting foul by T. Eason (drawn by C. Flagg)
4,3:05.0,98-105,Mavericks,C. Flagg makes free throw 1 of 2
4,3:05.0,99-105,Mavericks,C. Flagg makes free throw 2 of 2
4,2:47.0,99-105,Rockets,K. Durant misses 2-pt jump shot from 13 ft
4,2:44.0,99-105,Mavericks,Defensive rebound by M. Christie
4,2:37.0,99-105,Mavericks,Personal foul by T. Eason (drawn by D. Gafford)
4,2:37.0,100-105,Mavericks,D. Gafford makes free throw 1 of 2
4,2:37.0,101-105,Mavericks,D. Gafford makes free throw 2 of 2
4,2:26.0,101-105,Rockets,K. Durant misses 3-pt jump shot from 25 ft
4,2:25.0,101-105,Mavericks,Defensive rebound by C. Flagg
4,2:14.0,103-105,Mavericks,D. Gafford makes 2-pt dunk from 3 ft
4,1:54.0,103-107,Rockets,A. Thompson makes 2-pt dunk from 3 ft (assist by A. Şengün)
4,1:34.0,105-107,Mavericks,C. Flagg makes 2-pt layup from 5 ft
4,1:12.0,105-107,Rockets,A. Şengün misses 2-pt layup from 3 ft (block by M. Christie)
4,1:11.0,105-107,Rockets,Offensive rebound by A. Thompson
4,1:11.0,105-107,Rockets,A. Thompson misses 2-pt layup from 9 ft
4,1:08.0,105-107,Mavericks,Defensive rebound by C. Flagg
4,1:03.0,105-107,Rockets,Violation by Team (kicked ball)
4,0:50.0,105-107,Mavericks,C. Flagg misses 2-pt jump shot from 17 ft
4,0:49.0,105-107,Mavericks,Offensive rebound by N. Marshall
4,0:47.0,107-107,Mavericks,N. Marshall makes 2-pt jump shot from 13 ft (assist by M. Christie)
4,0:28.0,107-109,Rockets,A. Şengün makes 2-pt layup from 5 ft
4,0:28.0,107-109,Mavericks,Dallas full timeout
4,0:28.0,107-109,Rockets,J. Okogie enters the game for A. Şengün
4,0:25.0,107-109,Mavericks,C. Flagg misses 2-pt layup from 5 ft
4,0:24.0,107-109,Rockets,Defensive rebound by T. Eason
4,0:14.0,107-111,Rockets,T. Eason makes 2-pt dunk from 4 ft (assist by K. Durant)
4,0:14.0,107-111,Mavericks,Dallas full timeout
4,0:09.0,107-111,Mavericks,C. Flagg misses 3-pt jump shot from 26 ft
4,0:07.0,107-111,Rockets,Defensive rebound by J. Smith
